1,203,-4,19,19,1,38,10
2,195,-4,19,19,1,38,10
3,107,-4,19,19,1,38,10
4,107,-4,19,19,1,38,10
5,175,-4,19,19,1,38,10
6,85,-4,19,19,1,38,10
7,81,-4,19,19,1,38,10
8,432,-4,19,19,1,38,10
9,233,-4,19,19,1,38,10
10,233,-4,19,19,1,38,10
11,145,-4,19,19,1,38,10
12,130,-4,19,19,1,38,10
13,334,-4,19,19,1,38,10
14,54,-4,19,19,1,38,10
15,256,-4,19,19,1,38,10
16,282,-4,19,19,1,38,10
17,72,-4,19,19,1,38,10
18,192,-4,19,19,1,38,10
19,258,-4,19,19,1,38,10
20,142,-4,19,19,1,38,10
21,279,-4,19,19,1,38,10
22,233,-4,19,19,1,38,10
23,252,-4,19,19,1,38,10
24,211,-4,19,19,1,38,10
25,157,-4,19,19,1,38,10
26,478,-4,19,19,1,38,10
27,256,-4,19,19,1,38,10
28,386,-4,19,19,1,38,10
29,292,-4,19,19,1,38,10
30,283,-4,19,19,1,38,10
31,74,-4,19,19,1,38,10
32,258,-4,19,19,1,38,10
33,234,-4,19,19,1,38,10
34,87,-4,19,19,1,38,10
35,269,-4,19,19,1,38,10
36,60,-4,19,19,1,38,10
37,501,-4,19,19,1,38,10
38,102,-4,19,19,1,38,10
39,351,-4,19,19,1,38,10
40,368,-4,19,19,1,38,10
41,222,-4,19,19,1,38,10
42,219,-4,19,19,1,38,10
1,252,-4,19,19,1,38,10
2,180,-4,19,19,1,38,10
3,71,-4,19,19,1,38,10
4,181,-4,19,19,1,38,10
1,108,-4,19,19,1,38,10
2,130,-4,19,19,1,38,10
3,493,-4,19,19,1,38,10
4,177,-4,19,19,1,38,10
5,196,-4,19,19,1,38,10
6,228,-4,19,19,1,38,10
7,82,-4,19,19,1,38,10
8,175,-4,19,19,1,38,10
9,130,-4,19,19,1,38,10
10,331,-4,19,19,1,38,10
11,262,-4,19,19,1,38,10
12,254,-4,19,19,1,38,10
13,54,-4,19,19,1,38,10
14,129,-4,19,19,1,38,10
15,60,-4,19,19,1,38,10
16,152,-4,19,19,1,38,10
17,86,-4,19,19,1,38,10
18,225,-4,19,19,1,38,10
19,246,-4,19,19,1,38,10
20,58,-4,19,19,1,38,10
21,197,-4,19,19,1,38,10
22,250,-4,19,19,1,38,10
23,247,-4,19,19,1,38,10
24,247,-4,19,19,1,38,10
25,194,-4,19,19,1,38,10
26,223,-4,19,19,1,38,10
27,158,-4,19,19,1,38,10
28,278,-4,19,19,1,38,10
29,173,-4,19,19,1,38,10
30,77,-4,19,19,1,38,10
31,314,-4,19,19,1,38,10
32,60,-4,19,19,1,38,10
33,56,-4,19,19,1,38,10
34,514,-4,19,19,1,38,10
35,151,-4,19,19,1,38,10
36,74,-4,19,19,1,38,10
37,199,-4,19,19,1,38,10
38,222,-4,19,19,1,38,10
39,383,-4,19,19,1,38,10
40,134,-4,19,19,1,38,10
41,61,-4,19,19,1,38,10
42,108,-4,19,19,1,38,10
43,192,-4,19,19,1,38,10
44,210,-4,19,19,1,38,10
45,119,-4,19,19,1,38,10
46,238,-4,19,19,1,38,10
47,279,-4,19,19,1,38,10
48,325,-4,19,19,1,38,10
49,155,-4,19,19,1,38,10
50,151,-4,19,19,1,38,10
51,79,-4,19,19,1,38,10
52,129,-4,19,19,1,38,10
53,207,-4,19,19,1,38,10
54,198,-4,19,19,1,38,10
55,188,-4,19,19,1,38,10
56,77,-4,19,19,1,38,10
57,263,-4,19,19,1,38,10
58,89,-4,19,19,1,38,10
59,97,-4,19,19,1,38,10
60,72,-4,19,19,1,38,10
61,219,-4,19,19,1,38,10
62,369,-4,19,19,1,38,10
63,190,-4,19,19,1,38,10
64,133,-4,19,19,1,38,10
65,357,-4,19,19,1,38,10
66,72,-4,19,19,1,38,10
67,78,-4,19,19,1,38,10
68,72,-4,19,19,1,38,10
69,70,-4,19,19,1,38,10
70,483,-4,19,19,1,38,10
71,278,-4,19,19,1,38,10
72,233,-4,19,19,1,38,10
73,61,-4,19,19,1,38,10
74,54,-4,19,19,1,38,10
75,65,-4,19,19,1,38,10
76,253,-4,19,19,1,38,10
77,88,-4,19,19,1,38,10
78,197,-4,19,19,1,38,10
79,302,-4,19,19,1,38,10
80,109,-4,19,19,1,38,10
81,305,-4,19,19,1,38,10
82,316,-4,19,19,1,38,10
83,54,-4,19,19,1,38,10
84,358,-4,19,19,1,38,10
85,393,-4,19,19,1,38,10
86,319,-4,19,19,1,38,10
87,58,-4,19,19,1,38,10
88,117,-4,19,19,1,38,10
89,371,-4,19,19,1,38,10
90,150,-4,19,19,1,38,10
91,162,-4,19,19,1,38,10
92,205,-4,19,19,1,38,10
93,331,-4,19,19,1,38,10
94,188,-4,19,19,1,38,10
95,156,-4,19,19,1,38,10
96,145,-4,19,19,1,38,10
97,114,-4,19,19,1,38,10
98,160,-4,19,19,1,38,10
99,69,-4,19,19,1,38,10
100,179,-4,19,19,1,38,10
101,169,-4,19,19,1,38,10
102,54,-4,19,19,1,38,10
103,70,-4,19,19,1,38,10
104,288,-4,19,19,1,38,10
105,300,-4,19,19,1,38,10
106,60,-4,19,19,1,38,10
107,199,-4,19,19,1,38,10
108,222,-4,19,19,1,38,10
109,222,-4,19,19,1,38,10
110,322,-4,19,19,1,38,10
111,194,-4,19,19,1,38,10
112,362,-4,19,19,1,38,10
113,238,-4,19,19,1,38,10
114,93,-4,19,19,1,38,10
115,60,-4,19,19,1,38,10
116,296,-4,19,19,1,38,10
117,81,-4,19,19,1,38,10
118,201,-4,19,19,1,38,10
119,203,-4,19,19,1,38,10
120,255,-4,19,19,1,38,10
121,232,-4,19,19,1,38,10
122,341,-4,19,19,1,38,10
123,238,-4,19,19,1,38,10
124,130,-4,19,19,1,38,10
125,60,-4,19,19,1,38,10
126,377,-4,19,19,1,38,10
127,176,-4,19,19,1,38,10
128,61,-4,19,19,1,38,10
129,251,-4,19,19,1,38,10
130,266,-4,19,19,1,38,10
131,143,-4,19,19,1,38,10
132,153,-4,19,19,1,38,10
133,270,-4,19,19,1,38,10
134,75,-4,19,19,1,38,10
135,54,-4,19,19,1,38,10
136,249,-4,19,19,1,38,10
137,90,-4,19,19,1,38,10
138,91,-4,19,19,1,38,10
139,276,-4,19,19,1,38,10
140,93,-4,19,19,1,38,10
141,54,-4,19,19,1,38,10
142,443,-4,19,19,1,38,10
143,206,-4,19,19,1,38,10
144,132,-4,19,19,1,38,10
145,241,-4,19,19,1,38,10
146,54,-4,19,19,1,38,10
147,132,-4,19,19,1,38,10
148,283,-4,19,19,1,38,10
149,235,-4,19,19,1,38,10
150,293,-4,19,19,1,38,10
151,75,-4,19,19,1,38,10
152,167,-4,19,19,1,38,10
153,190,-4,19,19,1,38,10
154,203,-4,19,19,1,38,10
155,201,-4,19,19,1,38,10
156,145,-4,19,19,1,38,10
157,276,-4,19,19,1,38,10
158,234,-4,19,19,1,38,10
159,60,-4,19,19,1,38,10
160,124,-4,19,19,1,38,10
161,119,-4,19,19,1,38,10
162,494,-4,19,19,1,38,10
163,296,-4,19,19,1,38,10
164,145,-4,19,19,1,38,10
165,283,-4,19,19,1,38,10
166,71,-4,19,19,1,38,10
167,57,-4,19,19,1,38,10
168,161,-4,19,19,1,38,10
169,250,-4,19,19,1,38,10
170,59,-4,19,19,1,38,10
171,210,-4,19,19,1,38,10
172,128,-4,19,19,1,38,10
173,122,-4,19,19,1,38,10
174,88,-4,19,19,1,38,10
175,219,-4,19,19,1,38,10
176,504,-4,19,19,1,38,10
177,66,-4,19,19,1,38,10
178,108,-4,19,19,1,38,10
179,283,-4,19,19,1,38,10
180,76,-4,19,19,1,38,10
181,66,-4,19,19,1,38,10
182,264,-4,19,19,1,38,10
183,117,-4,19,19,1,38,10
184,170,-4,19,19,1,38,10
185,333,-4,19,19,1,38,10
186,130,-4,19,19,1,38,10
187,223,-4,19,19,1,38,10
188,174,-4,19,19,1,38,10
189,87,-4,19,19,1,38,10
190,291,-4,19,19,1,38,10
191,183,-4,19,19,1,38,10
192,119,-4,19,19,1,38,10
193,68,-4,19,19,1,38,10
194,171,-4,19,19,1,38,10
195,154,-4,19,19,1,38,10
196,247,-4,19,19,1,38,10
197,122,-4,19,19,1,38,10
198,336,-4,19,19,1,38,10
199,188,-4,19,19,1,38,10
200,63,-4,19,19,1,38,10
201,132,-4,19,19,1,38,10
202,78,-4,19,19,1,38,10
203,76,-4,19,19,1,38,10
204,86,-4,19,19,1,38,10
205,283,-4,19,19,1,38,10
206,310,-4,19,19,1,38,10
207,54,-4,19,19,1,38,10
208,223,-4,19,19,1,38,10
209,96,-4,19,19,1,38,10
210,69,-4,19,19,1,38,10
211,99,-4,19,19,1,38,10
212,186,-4,19,19,1,38,10
213,281,-4,19,19,1,38,10
214,125,-4,19,19,1,38,10
215,231,-4,19,19,1,38,10
216,74,-4,19,19,1,38,10
217,187,-4,19,19,1,38,10
218,60,-4,19,19,1,38,10
219,400,-4,19,19,1,38,10
220,76,-4,19,19,1,38,10
221,60,-4,19,19,1,38,10
222,254,-4,19,19,1,38,10
223,286,-4,19,19,1,38,10
224,205,-4,19,19,1,38,10
225,124,-4,19,19,1,38,10
226,80,-4,19,19,1,38,10
227,265,-4,19,19,1,38,10
228,135,-4,19,19,1,38,10
229,150,-4,19,19,1,38,10
230,506,-4,19,19,1,38,10
231,54,-4,19,19,1,38,10
232,170,-4,19,19,1,38,10
233,138,-4,19,19,1,38,10
234,56,-4,19,19,1,38,10
235,236,-4,19,19,1,38,10
236,295,-4,19,19,1,38,10
237,189,-4,19,19,1,38,10
238,54,-4,19,19,1,38,10
239,161,-4,19,19,1,38,10
240,58,-4,19,19,1,38,10
241,174,-4,19,19,1,38,10
242,225,-4,19,19,1,38,10
243,255,-4,19,19,1,38,10
244,219,-4,19,19,1,38,10
245,262,-4,19,19,1,38,10
246,149,-4,19,19,1,38,10
247,187,-4,19,19,1,38,10
248,196,-4,19,19,1,38,10
249,158,-4,19,19,1,38,10
250,226,-4,19,19,1,38,10
251,116,-4,19,19,1,38,10
252,142,-4,19,19,1,38,10
253,181,-4,19,19,1,38,10
254,205,-4,19,19,1,38,10
255,109,-4,19,19,1,38,10
256,301,-4,19,19,1,38,10
257,258,-4,19,19,1,38,10
258,186,-4,19,19,1,38,10
259,137,-4,19,19,1,38,10
260,263,-4,19,19,1,38,10
261,300,-4,19,19,1,38,10
262,80,-4,19,19,1,38,10
263,132,-4,19,19,1,38,10
264,82,-4,19,19,1,38,10
265,209,-4,19,19,1,38,10
266,411,-4,19,19,1,38,10
267,217,-4,19,19,1,38,10
268,387,-4,19,19,1,38,10
269,152,-4,19,19,1,38,10
270,235,-4,19,19,1,38,10
271,60,-4,19,19,1,38,10
272,83,-4,19,19,1,38,10
273,351,-4,19,19,1,38,10
274,199,-4,19,19,1,38,10
275,73,-4,19,19,1,38,10
276,174,-4,19,19,1,38,10
277,101,-4,19,19,1,38,10
278,241,-4,19,19,1,38,10
279,142,-4,19,19,1,38,10
280,239,-4,19,19,1,38,10
281,108,-4,19,19,1,38,10
282,54,-4,19,19,1,38,10
283,263,-4,19,19,1,38,10
284,94,-4,19,19,1,38,10
285,228,-4,19,19,1,38,10
286,240,-4,19,19,1,38,10
287,130,-4,19,19,1,38,10
288,273,-4,19,19,1,38,10
289,111,-4,19,19,1,38,10
290,209,-4,19,19,1,38,10
291,222,-4,19,19,1,38,10
292,194,-4,19,19,1,38,10
293,355,-4,19,19,1,38,10
294,105,-4,19,19,1,38,10
295,215,-4,19,19,1,38,10
296,208,-4,19,19,1,38,10
297,61,-4,19,19,1,38,10
298,70,-4,19,19,1,38,10
299,73,-4,19,19,1,38,10
300,309,-4,19,19,1,38,10
301,284,-4,19,19,1,38,10
302,68,-4,19,19,1,38,10
303,100,-4,19,19,1,38,10
304,150,-4,19,19,1,38,10
305,92,-4,19,19,1,38,10
306,386,-4,19,19,1,38,10
307,60,-4,19,19,1,38,10
308,287,-4,19,19,1,38,10
309,115,-4,19,19,1,38,10
310,146,-4,19,19,1,38,10
311,54,-4,19,19,1,38,10
312,341,-4,19,19,1,38,10
313,271,-4,19,19,1,38,10
314,299,-4,19,19,1,38,10
315,461,-4,19,19,1,38,10
316,160,-4,19,19,1,38,10
317,184,-4,19,19,1,38,10
318,399,-4,19,19,1,38,10
319,93,-4,19,19,1,38,10
320,351,-4,19,19,1,38,10
321,305,-4,19,19,1,38,10
322,557,-4,19,19,1,38,10
323,272,-4,19,19,1,38,10
324,100,-4,19,19,1,38,10
325,302,-4,19,19,1,38,10
326,60,-4,19,19,1,38,10
327,164,-4,19,19,1,38,10
328,172,-4,19,19,1,38,10
329,289,-4,19,19,1,38,10
