1,44,-3,19,19,1,38,15
2,123,-3,19,19,1,38,15
3,186,-3,19,19,1,38,15
4,167,-3,19,19,1,38,15
5,588,-3,19,19,1,38,15
6,210,-3,19,19,1,38,15
7,257,-3,19,19,1,38,15
8,453,-3,19,19,1,38,15
9,92,-3,19,19,1,38,15
10,247,-3,19,19,1,38,15
11,179,-3,19,19,1,38,15
12,229,-3,19,19,1,38,15
13,197,-3,19,19,1,38,15
14,194,-3,19,19,1,38,15
15,280,-3,19,19,1,38,15
16,361,-3,19,19,1,38,15
17,778,-3,19,19,1,38,15
18,66,-3,19,19,1,38,15
19,549,-3,19,19,1,38,15
20,290,-3,19,19,1,38,15
21,305,-3,19,19,1,38,15
22,182,-3,19,19,1,38,15
23,476,-3,19,19,1,38,15
24,309,-3,19,19,1,38,15
25,504,-3,19,19,1,38,15
26,204,-3,19,19,1,38,15
27,403,-3,19,19,1,38,15
28,27,-3,19,19,1,38,15
29,295,-3,19,19,1,38,15
30,357,-3,19,19,1,38,15
31,254,-3,19,19,1,38,15
32,231,-3,19,19,1,38,15
33,113,-3,19,19,1,38,15
34,213,-3,19,19,1,38,15
35,64,-3,19,19,1,38,15
36,168,-3,19,19,1,38,15
37,208,-3,19,19,1,38,15
38,150,-3,19,19,1,38,15
39,682,-3,19,19,1,38,15
40,66,-3,19,19,1,38,15
41,66,-3,19,19,1,38,15
42,288,-3,19,19,1,38,15
43,122,-3,19,19,1,38,15
44,226,-3,19,19,1,38,15
45,194,-3,19,19,1,38,15
46,287,-3,19,19,1,38,15
47,533,-3,19,19,1,38,15
48,244,-3,19,19,1,38,15
49,220,-3,19,19,1,38,15
50,144,-3,19,19,1,38,15
51,283,-3,19,19,1,38,15
52,314,-3,19,19,1,38,15
53,383,-3,19,19,1,38,15
54,353,-3,19,19,1,38,15
55,286,-3,19,19,1,38,15
56,74,-3,19,19,1,38,15
57,127,-3,19,19,1,38,15
58,412,-3,19,19,1,38,15
59,411,-3,19,19,1,38,15
60,604,-3,19,19,1,38,15
61,237,-3,19,19,1,38,15
62,226,-3,19,19,1,38,15
63,253,-3,19,19,1,38,15
64,84,-3,19,19,1,38,15
65,186,-3,19,19,1,38,15
66,119,-3,19,19,1,38,15
67,83,-3,19,19,1,38,15
68,585,-3,19,19,1,38,15
69,183,-3,19,19,1,38,15
70,258,-3,19,19,1,38,15
71,679,-3,19,19,1,38,15
72,129,-3,19,19,1,38,15
73,115,-3,19,19,1,38,15
74,274,-3,19,19,1,38,15
75,316,-3,19,19,1,38,15
76,350,-3,19,19,1,38,15
77,203,-3,19,19,1,38,15
78,183,-3,19,19,1,38,15
79,58,-3,19,19,1,38,15
80,605,-3,19,19,1,38,15
81,188,-3,19,19,1,38,15
82,291,-3,19,19,1,38,15
83,370,-3,19,19,1,38,15
84,294,-3,19,19,1,38,15
85,246,-3,19,19,1,38,15
86,199,-3,19,19,1,38,15
87,73,-3,19,19,1,38,15
88,592,-3,19,19,1,38,15
89,98,-3,19,19,1,38,15
90,89,-3,19,19,1,38,15
91,301,-3,19,19,1,38,15
92,299,-3,19,19,1,38,15
93,67,-3,19,19,1,38,15
94,180,-3,19,19,1,38,15
95,254,-3,19,19,1,38,15
96,183,-3,19,19,1,38,15
97,163,-3,19,19,1,38,15
98,113,-3,19,19,1,38,15
99,203,-3,19,19,1,38,15
100,190,-3,19,19,1,38,15
101,213,-3,19,19,1,38,15
102,179,-3,19,19,1,38,15
103,218,-3,19,19,1,38,15
104,229,-3,19,19,1,38,15
105,80,-3,19,19,1,38,15
106,78,-3,19,19,1,38,15
107,424,-3,19,19,1,38,15
108,306,-3,19,19,1,38,15
109,383,-3,19,19,1,38,15
110,69,-3,19,19,1,38,15
111,428,-3,19,19,1,38,15
112,17,-3,19,19,1,38,15
113,180,-3,19,19,1,38,15
114,804,-3,19,19,1,38,15
115,325,-3,19,19,1,38,15
116,166,-3,19,19,1,38,15
117,458,-3,19,19,1,38,15
118,383,-3,19,19,1,38,15
119,64,-3,19,19,1,38,15
120,269,-3,19,19,1,38,15
121,211,-3,19,19,1,38,15
122,207,-3,19,19,1,38,15
123,139,-3,19,19,1,38,15
124,247,-3,19,19,1,38,15
125,337,-3,19,19,1,38,15
126,430,-3,19,19,1,38,15
127,114,-3,19,19,1,38,15
