1,234,-3,19,19,1,38,8
2,437,-3,19,19,1,38,8
3,59,-3,19,19,1,38,8
4,180,-3,19,19,1,38,8
5,90,-3,19,19,1,38,8
6,46,-3,19,19,1,38,8
7,41,-3,19,19,1,38,8
8,256,-3,19,19,1,38,8
9,73,-3,19,19,1,38,8
10,145,-3,19,19,1,38,8
11,116,-3,19,19,1,38,8
12,208,-3,19,19,1,38,8
13,46,-3,19,19,1,38,8
14,65,-3,19,19,1,38,8
15,55,-3,19,19,1,38,8
16,207,-3,19,19,1,38,8
17,133,-3,19,19,1,38,8
18,117,-3,19,19,1,38,8
19,29,-3,19,19,1,38,8
20,177,-3,19,19,1,38,8
21,305,-3,19,19,1,38,8
22,346,-3,19,19,1,38,8
23,142,-3,19,19,1,38,8
24,18,-3,19,19,1,38,8
25,205,-3,19,19,1,38,8
26,30,-3,19,19,1,38,8
27,44,-3,19,19,1,38,8
28,86,-3,19,19,1,38,8
29,205,-3,19,19,1,38,8
30,54,-3,19,19,1,38,8
31,83,-3,19,19,1,38,8
32,79,-3,19,19,1,38,8
33,153,-3,19,19,1,38,8
34,68,-3,19,19,1,38,8
35,160,-3,19,19,1,38,8
36,139,-3,19,19,1,38,8
37,97,-3,19,19,1,38,8
38,53,-3,19,19,1,38,8
39,177,-3,19,19,1,38,8
40,218,-3,19,19,1,38,8
41,232,-3,19,19,1,38,8
42,350,-3,19,19,1,38,8
43,159,-3,19,19,1,38,8
44,41,-3,19,19,1,38,8
45,287,-3,19,19,1,38,8
46,25,-3,19,19,1,38,8
47,202,-3,19,19,1,38,8
48,70,-3,19,19,1,38,8
49,222,-3,19,19,1,38,8
50,230,-3,19,19,1,38,8
51,84,-3,19,19,1,38,8
52,210,-3,19,19,1,38,8
53,237,-3,19,19,1,38,8
54,236,-3,19,19,1,38,8
55,259,-3,19,19,1,38,8
56,122,-3,19,19,1,38,8
57,166,-3,19,19,1,38,8
58,207,-3,19,19,1,38,8
59,88,-3,19,19,1,38,8
60,33,-3,19,19,1,38,8
61,17,-3,19,19,1,38,8
62,185,-3,19,19,1,38,8
63,342,-3,19,19,1,38,8
64,48,-3,19,19,1,38,8
65,144,-3,19,19,1,38,8
66,76,-3,19,19,1,38,8
67,196,-3,19,19,1,38,8
68,156,-3,19,19,1,38,8
69,81,-3,19,19,1,38,8
70,70,-3,19,19,1,38,8
71,184,-3,19,19,1,38,8
72,124,-3,19,19,1,38,8
73,105,-3,19,19,1,38,8
74,127,-3,19,19,1,38,8
75,95,-3,19,19,1,38,8
76,346,-3,19,19,1,38,8
77,163,-3,19,19,1,38,8
78,80,-3,19,19,1,38,8
79,224,-3,19,19,1,38,8
80,195,-3,19,19,1,38,8
81,79,-3,19,19,1,38,8
82,26,-3,19,19,1,38,8
83,256,-3,19,19,1,38,8
84,141,-3,19,19,1,38,8
85,56,-3,19,19,1,38,8
86,394,-3,19,19,1,38,8
87,295,-3,19,19,1,38,8
88,96,-3,19,19,1,38,8
89,76,-3,19,19,1,38,8
90,377,-3,19,19,1,38,8
91,202,-3,19,19,1,38,8
92,204,-3,19,19,1,38,8
93,74,-3,19,19,1,38,8
94,137,-3,19,19,1,38,8
95,77,-3,19,19,1,38,8
96,70,-3,19,19,1,38,8
97,51,-3,19,19,1,38,8
98,221,-3,19,19,1,38,8
99,138,-3,19,19,1,38,8
100,90,-3,19,19,1,38,8
,148.54,,,,,,
